pub_year,lexeme,target,n_docs,n_pos,prevalence,prev_lo95,prev_hi95,std_prev,std_lo95,std_hi95,L_star
2010,defend_idea,any,573735,7,1.220075470382668e-05,5.910168984079374e-06,2.5186660324756384e-05,1.8455238098505666e-05,1.7823721256328817e-05,1.9109129948409712e-05,250
2011,defend_idea,any,619953,10,1.6130255035462366e-05,8.76195484848422e-06,2.969468797941453e-05,1.7719082404758284e-05,1.715375518189532e-05,1.8303040476427407e-05,250
2012,defend_idea,any,692532,8,1.1551812768218652e-05,5.853602148678314e-06,2.2796841096104897e-05,1.7012290514554642e-05,1.6508747460016606e-05,1.753119216387294e-05,250
2013,defend_idea,any,784638,5,6.372365345547883e-06,2.721896557394848e-06,1.4918583581874594e-05,1.6333691202551637e-05,1.5887721211911744e-05,1.6792179407104134e-05,250
2014,defend_idea,any,888573,11,1.2379399329036556e-05,6.912711724783275e-06,2.216913872978059e-05,1.5682159956670976e-05,1.5289722112439325e-05,1.608467025240014e-05,250
2015,defend_idea,any,928889,16,1.7224878322382977e-05,1.0603034125148028e-05,2.7982104247116023e-05,1.5056617115221494e-05,1.4713811053354597e-05,1.5407409835676223e-05,250
2016,defend_idea,any,979382,15,1.5315780767871984e-05,9.281986661271077e-06,2.5271768751699155e-05,1.4456026078292729e-05,1.4159053330060175e-05,1.4759227457031907e-05,250
2017,defend_idea,any,1041137,11,1.0565372280497187e-05,5.899749247509546e-06,1.8920580329116906e-05,1.3879391590459536e-05,1.3624501932551509e-05,1.4139049702981268e-05,250
2018,defend_idea,any,1155793,13,1.1247688816249969e-05,6.573510199962847e-06,1.9245438035809203e-05,1.3325758091956432e-05,1.3109170794732806e-05,1.3545923756004684e-05,250
2019,defend_idea,any,1250507,14,1.1195459121780206e-05,6.669191931036201e-06,1.8793569178294544e-05,1.2794208135592716e-05,1.2611991324546265e-05,1.2979057563045643e-05,250
2020,defend_idea,any,1408496,9,6.389794504208744e-06,3.36179804888491e-06,1.2145096718012857e-05,1.2283860866788444e-05,1.2131743705180005e-05,1.2437885366996066e-05,250
2021,defend_idea,any,1499230,19,1.2673172228410584e-05,8.113641848191138e-06,1.9794918953758565e-05,1.179387056421541e-05,1.1666962443680569e-05,1.192215911938513e-05,250
2022,defend_idea,any,1536944,11,7.157059723711469e-06,3.996530725675869e-06,1.2816960352958428e-05,1.1323425238627954e-05,1.1215866714468622e-05,1.1432015221537401e-05,250
2023,defend_idea,any,1702456,19,1.1160347169031094e-05,7.145096662576771e-06,1.7431964012663942e-05,1.0871745287563817e-05,1.0776515750615963e-05,1.09678163363187e-05,250
2024,defend_idea,any,1690890,17,1.0053876952374193e-05,6.277452723286715e-06,1.610210647366817e-05,1.0438082203688434e-05,1.0347489124798303e-05,1.0529468423738365e-05,250
2025,defend_idea,any,1079802,8,7.408765681115612e-06,3.7542105099133093e-06,1.4620814016614777e-05,1.0021717334644299e-05,9.928762734722536e-06,1.0115542180987764e-05,250
2010,defend_idea,title,573735,0,0.0,0.0,6.695483281080667e-06,1.316916427939813e-16,1.316483488147696e-16,1.3173495101088494e-16,250
2011,defend_idea,title,619953,0,0.0,0.0,6.19633265382601e-06,1.3169164279398223e-16,1.316519078755467e-16,1.3173138970513224e-16,250
2012,defend_idea,title,692532,0,0.0,0.0,5.546945862905993e-06,1.3169164279398317e-16,1.316553532407165e-16,1.3172794235012205e-16,250
2013,defend_idea,title,784638,0,0.0,0.0,4.895811843977138e-06,1.316916427939841e-16,1.3165864922709082e-16,1.3172464462904252e-16,250
2014,defend_idea,title,888573,0,0.0,0.0,4.323158832709855e-06,1.3169164279398598e-16,1.316617463385613e-16,1.317215460380039e-16,250
2015,defend_idea,title,928889,0,0.0,0.0,4.135524195300222e-06,1.3169164279398691e-16,1.3166457616655217e-16,1.3171871498557825e-16,250
2016,defend_idea,title,979382,0,0.0,0.0,3.922314023829641e-06,1.3169164279398785e-16,1.3166704622918294e-16,1.3171624395364785e-16,250
2017,defend_idea,title,1041137,0,0.0,0.0,3.68966298095805e-06,1.316916427939888e-16,1.3166903822447122e-16,1.3171425124419512e-16,250
2018,defend_idea,title,1155793,0,0.0,0.0,3.3236453699298253e-06,1.3169164279398973e-16,1.3167041707619385e-16,1.3171287193344325e-16,250
2019,defend_idea,title,1250507,0,0.0,0.0,3.0719116486929116e-06,1.3169164279399066e-16,1.31671059157269e-16,1.3171222964847406e-16,250
2020,defend_idea,title,1408496,0,0.0,0.0,2.727340612772398e-06,1.3169164279399157e-16,1.316708959316892e-16,1.31712392925295e-16,250
2021,defend_idea,title,1499230,0,0.0,0.0,2.5622812895927e-06,1.3169164279399345e-16,1.3166994557075493e-16,1.3171334359260745e-16,250
2022,defend_idea,title,1536944,0,0.0,0.0,2.4994074080275476e-06,1.3169164279399438e-16,1.3166830405689188e-16,1.3171498566798204e-16,250
2023,defend_idea,title,1702456,0,0.0,0.0,2.2564167019660314e-06,1.3169164279399532e-16,1.3166610435251523e-16,1.3171718618900536e-16,250
2024,defend_idea,title,1690890,0,0.0,2.117582368135751e-22,2.2718509740267913e-06,1.3169164279399626e-16,1.3166347697672302e-16,1.3171981463657948e-16,250
2025,defend_idea,title,1079802,0,0.0,0.0,3.5575458783444845e-06,1.316916427939972e-16,1.3166053012989732e-16,1.3172276281032227e-16,250
2010,defend_idea,abstract,573735,7,1.220075470382668e-05,5.910168984079374e-06,2.5186660324756384e-05,1.8455238098505666e-05,1.7823721256328817e-05,1.9109129948409712e-05,250
2011,defend_idea,abstract,619953,10,1.6130255035462366e-05,8.76195484848422e-06,2.969468797941453e-05,1.7719082404758284e-05,1.715375518189532e-05,1.8303040476427407e-05,250
2012,defend_idea,abstract,692532,8,1.1551812768218652e-05,5.853602148678314e-06,2.2796841096104897e-05,1.7012290514554642e-05,1.6508747460016606e-05,1.753119216387294e-05,250
2013,defend_idea,abstract,784638,5,6.372365345547883e-06,2.721896557394848e-06,1.4918583581874594e-05,1.6333691202551637e-05,1.5887721211911744e-05,1.6792179407104134e-05,250
2014,defend_idea,abstract,888573,11,1.2379399329036556e-05,6.912711724783275e-06,2.216913872978059e-05,1.5682159956670976e-05,1.5289722112439325e-05,1.608467025240014e-05,250
2015,defend_idea,abstract,928889,16,1.7224878322382977e-05,1.0603034125148028e-05,2.7982104247116023e-05,1.5056617115221494e-05,1.4713811053354597e-05,1.5407409835676223e-05,250
2016,defend_idea,abstract,979382,15,1.5315780767871984e-05,9.281986661271077e-06,2.5271768751699155e-05,1.4456026078292729e-05,1.4159053330060175e-05,1.4759227457031907e-05,250
2017,defend_idea,abstract,1041137,11,1.0565372280497187e-05,5.899749247509546e-06,1.8920580329116906e-05,1.3879391590459536e-05,1.3624501932551509e-05,1.4139049702981268e-05,250
2018,defend_idea,abstract,1155793,13,1.1247688816249969e-05,6.573510199962847e-06,1.9245438035809203e-05,1.3325758091956432e-05,1.3109170794732806e-05,1.3545923756004684e-05,250
2019,defend_idea,abstract,1250507,14,1.1195459121780206e-05,6.669191931036201e-06,1.8793569178294544e-05,1.2794208135592716e-05,1.2611991324546265e-05,1.2979057563045643e-05,250
2020,defend_idea,abstract,1408496,9,6.389794504208744e-06,3.36179804888491e-06,1.2145096718012857e-05,1.2283860866788444e-05,1.2131743705180005e-05,1.2437885366996066e-05,250
2021,defend_idea,abstract,1499230,19,1.2673172228410584e-05,8.113641848191138e-06,1.9794918953758565e-05,1.179387056421541e-05,1.1666962443680569e-05,1.192215911938513e-05,250
2022,defend_idea,abstract,1536944,11,7.157059723711469e-06,3.996530725675869e-06,1.2816960352958428e-05,1.1323425238627954e-05,1.1215866714468622e-05,1.1432015221537401e-05,250
2023,defend_idea,abstract,1702456,19,1.1160347169031094e-05,7.145096662576771e-06,1.7431964012663942e-05,1.0871745287563817e-05,1.0776515750615963e-05,1.09678163363187e-05,250
2024,defend_idea,abstract,1690890,17,1.0053876952374193e-05,6.277452723286715e-06,1.610210647366817e-05,1.0438082203688434e-05,1.0347489124798303e-05,1.0529468423738365e-05,250
2025,defend_idea,abstract,1079802,8,7.408765681115612e-06,3.7542105099133093e-06,1.4620814016614777e-05,1.0021717334644299e-05,9.928762734722536e-06,1.0115542180987764e-05,250
2010,enemy,any,573735,721,0.001256677734494148,0.0011682857037357758,0.0013517484204040788,0.0018284779980347228,0.0018230384938586928,0.0018339337025509372,250
2011,enemy,any,619953,738,0.0011904128216171225,0.0011076143452144632,0.0012793928782859317,0.0017859732599624656,0.0017811146730558084,0.0017908450765152578,250
2012,enemy,any,692532,867,0.0012519277087556964,0.001171367560615753,0.0013380209140080967,0.0017444548588125676,0.0017401481496742265,0.001748772207993991,250
2013,enemy,any,784638,912,0.001162319439027934,0.0010893305765294404,0.0012401927323758529,0.0017038999856576749,0.0017001155522239882,0.0017076928287769722,250
2014,enemy,any,888573,1042,0.0011726667364414629,0.001103631040804104,0.0012460154516624128,0.0016642863553770065,0.0016609933466055747,0.001667585881810631,250
2015,enemy,any,928889,1113,0.0011982055983007658,0.0011298871146597858,0.0012706496957205608,0.0016255921947949175,0.0016227574184137531,0.0016284319151373672,250
2016,enemy,any,979382,1131,0.0011548098698975476,0.0010894751562140854,0.0012240578385509441,0.001587796231080363,0.0015853823662181803,0.001590213765381046,250
2017,enemy,any,1041137,1197,0.0011497046017959211,0.0010864258146922874,0.0012166645678354962,0.001550877680401807,0.0015488403244342524,0.0015529177121542006,250
2018,enemy,any,1155793,1340,0.001159377154905766,0.0010989735428846333,0.001223096705579803,0.0015148162368323257,0.0015130992026963302,0.0015165352164642838,250
2019,enemy,any,1250507,1482,0.0011851193156055904,0.0011263306950392627,0.00124697256665695,0.0014795920614997437,0.001478121010923402,0.0014810645739185388,250
2020,enemy,any,1408496,1784,0.0012665992661676,0.001209206419084167,0.001326712544968568,0.0014451857719766353,0.0014438636775219208,0.0014465090752724032,250
2021,enemy,any,1499230,1741,0.0011612627815612013,0.0011080096686600979,0.0012170722247881022,0.0014115784319052684,0.0014102923088348106,0.0014128657262025717,250
2022,enemy,any,1536944,1745,0.0011353699288978649,0.0010833618909672938,0.0011898716987324414,0.0013787515408525035,0.00137739486266691,0.0013801095534644475,250
2023,enemy,any,1702456,2038,0.0011970940805518615,0.0011462659899895598,0.001250173185529975,0.0013466870243898574,0.0013451806836231176,0.0013481950496881058,250
2024,enemy,any,1690890,1910,0.001129582645825571,0.0010800738373303042,0.001181358172807996,0.0013153672243940064,0.0013136628890049187,0.0013170737680576281,250
2025,enemy,any,1079802,1052,0.000974252687066703,0.00091715759711206,0.0010348983910024282,0.0012847748895630253,0.0012828471787099457,0.0012867054934197035,250
2010,enemy,title,573735,99,0.00017255353081126304,0.00014174854959729286,0.00021005168464775263,0.00017822288281864855,0.0001773622086038864,0.0001790877328238748,250
2011,enemy,title,619953,99,0.00015968952485107742,0.00013118094413434704,0.0001943924592427991,0.0001771062496884022,0.00017630535293002686,0.00017791078400779587,250
2012,enemy,title,692532,123,0.0001776091213113618,0.0001488744687440327,0.00021188874936523558,0.00017599661145153864,0.00017525393930094337,0.00017674243026134166,250
2013,enemy,title,784638,144,0.00018352412195177904,0.00015589917368641853,0.0002160430850619769,0.00017489392430552767,0.00017420774866973288,0.0001755828021995255,250
2014,enemy,title,888573,132,0.00014855279194843867,0.0001252816320841483,0.00017614582621080962,0.00017379814472194275,0.00017316650732537086,0.0001744320856597849,250
2015,enemy,title,928889,169,0.00018193777728017018,0.00015649944716845113,0.00021151012677102953,0.00017270922944474573,0.00017212986766948065,0.00017329054092167766,250
2016,enemy,title,979382,160,0.0001633683281906345,0.00013994142972096154,0.0001907162591203677,0.00017162713548858716,0.0001710973825288599,0.00017215852839085283,250
2017,enemy,title,1041137,183,0.00017576937521190776,0.00015208285555738752,0.0002031442607878722,0.00017055182013711224,0.00017006847236448078,0.00017103654138656064,250
2018,enemy,title,1155793,199,0.00017217615957182644,0.00014986005151059208,0.00019781476849799952,0.00016948324094128215,0.00016904238740593415,0.00016992524400375017,250
2019,enemy,title,1250507,218,0.00017432929203914892,0.00015267444841520145,0.0001990549762634235,0.00016842135571770123,0.00016801817370257576,0.0001688255050584771,250
2020,enemy,title,1408496,228,0.00016187479410662153,0.00014218393478944446,0.0001842921110611707,0.00016736612254695916,0.00016699466622888188,0.0001677384049791333,250
2021,enemy,title,1499230,235,0.00015674713019349934,0.00013794783990209663,0.00017810789851401693,0.00016631749977197882,0.00016597055231426045,0.0001666651723732332,250
2022,enemy,title,1536944,255,0.00016591365723149314,0.00014676251132817578,0.0001875633811711901,0.00016527544599637912,0.0001649445568849731,0.00016560699878212035,250
2023,enemy,title,1702456,258,0.0001515457668215801,0.0001341487672077889,0.00017119849923653862,0.00016423992008284327,0.00016391575443131345,0.00016456472671042905,250
2024,enemy,title,1690890,282,0.00016677607650408957,0.00014841504216788333,0.0001874082040335389,0.00016321088115150233,0.00016288389087244778,0.00016353852775791494,250
2025,enemy,title,1079802,176,0.00016299284498454345,0.00014062726076773853,0.00018891481537064515,0.00016218828857832333,0.0001618495076284381,0.00016252777854411441,250
2010,enemy,abstract,573735,673,0.0011730154165250507,0.001087722086965243,0.0012649885215557195,0.0017218957016008059,0.0017168475145870488,0.0017269587065329125,250
2011,enemy,abstract,619953,697,0.0011242787759717268,0.001043894658422263,0.0012108452933644333,0.0016816926911261683,0.0016772017190915174,0.0016861956681354497,250
2012,enemy,abstract,692532,822,0.0011869487619344666,0.0011085751468652915,0.001270856154985499,0.0016424268006210439,0.001638465326467701,0.001646397837013778,250
2013,enemy,abstract,784638,851,0.0010845765818122497,0.0010141488122990443,0.0011598895434036826,0.0016040762573836362,0.0016006160315080262,0.0016075439515618446,250
2014,enemy,abstract,888573,980,0.0011028919402232568,0.0010360026054627748,0.001174094897862383,0.0015666197912808718,0.0015636313263564185,0.0015696139588811412,250
2015,enemy,abstract,928889,1048,0.0011282295301160848,0.001061993191773275,0.0011985920610131555,0.0015300366232998894,0.0015274880324759913,0.0015325894598822937,250
2016,enemy,abstract,979382,1053,0.0010751678099046133,0.0010121906196617863,0.0011420588798797125,0.001494306454353239,0.0014921614671187119,0.001496454520393181,250
2017,enemy,abstract,1041137,1129,0.001084391391334666,0.0010229859670496152,0.0011494784765231278,0.0014594094543325816,0.0014576239676285041,0.0014611971249316822,250
2018,enemy,abstract,1155793,1268,0.0010970822630003815,0.0010383660935951884,0.001159114785150737,0.001425326251405601,0.0014238425349254469,0.0014268115117847867,250
2019,enemy,abstract,1250507,1395,0.001115547533920242,0.001058553237578109,0.00117560688818414,0.001392037921551111,0.0013907765268518703,0.0013933004587031936,250
2020,enemy,abstract,1408496,1678,0.0011913416864513637,0.001135718123762329,0.0012496860913640408,0.0013595259783272596,0.0013583809165139647,0.0013606720040675695,250
2021,enemy,abstract,1499230,1626,0.0010845567391260847,0.0010331325417729216,0.0011385376598899602,0.0013277723628679755,0.0013266236142169753,0.0013289221049186427,250
2022,enemy,abstract,1536944,1638,0.0010657512570399442,0.0010153992388243554,0.0011185973551703864,0.0012967594341027958,0.0012955031702217756,0.0012980169146136079,250
2023,enemy,abstract,1702456,1942,0.0011407049580135992,0.0010911133694949992,0.0011925478154227267,0.0012664699591953177,0.001265037476890047,0.0012679040615320503,250
2024,enemy,abstract,1690890,1793,0.0010603883162121723,0.001012452753122061,0.0011105909121878518,0.0012368871041956774,0.001235241097114506,0.0012385353019257477,250
2025,enemy,abstract,1079802,984,0.0009112781787772203,0.0008561141615610624,0.000969993258043865,0.001207994424902419,0.0012061178682050665,0.001209873897732148,250
2010,fight,any,573735,1624,0.0028305750912877895,0.002696392049414965,0.002971415712305296,0.004190700694796519,0.004181168413336005,0.004200254616412337,250
2011,fight,any,619953,1770,0.0028550551412768388,0.002725282869993512,0.0029909883634711906,0.004240058145851944,0.004231123480656757,0.0042490115974546,250
2012,fight,any,692532,2078,0.003000583366544795,0.0028744924881408795,0.0031321879026646347,0.00428999441726833,0.004281664923381973,0.004298340045290922,250
2013,fight,any,784638,2282,0.0029083475437080538,0.002791603889517456,0.0030299585322979277,0.004340516237604683,0.004332797232249125,0.004348248934538951,250
2014,fight,any,888573,2735,0.003077968833174089,0.0029649207255271863,0.0031953134865574063,0.004391630412231345,0.0043845239925228326,0.004398748299109568,250
2015,fight,any,928889,3004,0.003233970905027404,0.0031205474432478555,0.003351503142672404,0.004443343824173414,0.004436847397105943,0.0044498497207863565,250
2016,fight,any,979382,3308,0.0033776401853413685,0.003264665458126736,0.003494510730248898,0.004495663434962767,0.004489767479890486,0.004501567097582456,250
2017,fight,any,1041137,3530,0.003390524013650461,0.0032806834501971733,0.0035040292203028277,0.004548596285498467,0.004543280912945592,0.004553917848277308,250
2018,fight,any,1155793,3959,0.003425353847964125,0.00332047546871786,0.003533533103257406,0.004602149496915911,0.004597379183386687,0.004606924737289625,250
2019,fight,any,1250507,4447,0.0035561576224683268,0.0034533386098801765,0.00366202669830112,0.004656330271464492,0.004652046116658268,0.0046606183531539055,250
2020,fight,any,1408496,6522,0.004630471084049937,0.004519696216208975,0.0047439480347599835,0.004711145893394119,0.004707255505126415,0.004715039481704959,250
2021,fight,any,1499230,6985,0.004659058316602523,0.0045513146310282365,0.004769340407830498,0.004766603729850443,0.004762971765001136,0.00477023845095008,250
2022,fight,any,1536944,6675,0.0043430339687067325,0.004240304541766528,0.004448241093032414,0.004822711231778933,0.004819159009491845,0.004826266059725858,250
2023,fight,any,1702456,7337,0.004309656167325323,0.0042123687448313175,0.004409180557760984,0.004879475934837965,0.004875799387323946,0.004883155241011956,250
2024,fight,any,1690890,6697,0.003960636114708822,0.003867086713205692,0.004056439371235948,0.00493690546032076,0.0049329064159842765,0.004940907730533795,250
2025,fight,any,1079802,3542,0.003280231005313937,0.0031741351583483347,0.0033898610590132982,0.004995007516086516,0.0049905181896286515,0.0049995008607215926,250
2010,fight,title,573735,278,0.0004845442582376881,0.00043084603780158573,0.0005449314734389114,0.0004004408521327398,0.00039893602723119903,0.0004019513510954044,250
2011,fight,title,619953,261,0.00042099965642556774,0.00037293724156971063,0.0004752531866274141,0.0004076190273747785,0.0004061714543664087,0.0004090717573434594,250
2012,fight,title,692532,313,0.0004519646745565548,0.0004046001366006321,0.0005048711443282201,0.0004149258228897379,0.0004135365971907452,0.0004163197135790799,250
2013,fight,title,784638,338,0.0004307718973590369,0.00038723887753567556,0.00047919651107006115,0.0004223635413946482,0.00042103346479608803,0.0004236978180248562,250
2014,fight,title,888573,425,0.0004782949740764124,0.00043494163437168696,0.0005259673371235641,0.0004299345267627053,0.0004286640134207808,0.0004312088041430001,250
2015,fight,title,928889,491,0.0005285884535181275,0.00048386619515660486,0.0005774418640942727,0.0004376411647563231,0.0004364301195612885,0.000438855568992081,250
2016,fight,title,979382,515,0.0005258418063636048,0.0004823556570465829,0.0005732461446710735,0.0004454858837731467,0.00044433354566925435,0.00044664120902434683,250
2017,fight,title,1041137,524,0.0005032959159073205,0.0004620175007276709,0.0005482602800833094,0.0004534711556052608,0.00045237589793498893,0.000454569063823068,250
2018,fight,title,1155793,589,0.0005096068240593255,0.00047008873980120507,0.0005524451661826531,0.00046159949621181777,0.0004605585776259402,0.00046264276631180306,250
2019,fight,title,1250507,656,0.0005245872274205583,0.0004859594694432023,0.0005662836740753778,0.00046987346650531923,0.00046888273181026847,0.0004708662936059362,250
2020,fight,title,1408496,999,0.0007092671899671707,0.0006666414785449601,0.0007546163731757287,0.00047829567315179136,0.0004773492173490492,0.0004792440046234411,250
2021,fight,title,1499230,1026,0.0006843513003341715,0.0006437506522175842,0.0007275107227392866,0.0004868687693850944,0.0004859586039680905,0.00048778063864437024,250
2022,fight,title,1536944,831,0.0005406833300367483,0.0005051591976519823,0.0005787041670537007,0.0004955954558356089,0.0004947112537552467,0.000496481237473673,250
2023,fight,title,1702456,851,0.0004998660758339717,0.00046739832526924784,0.0005345879872883368,0.0005044784813735547,0.0005036075124861452,0.000505350955804941,250
2024,fight,title,1690890,866,0.0005121563200444736,0.0004791701997696855,0.0005474119642076194,0.0005135206439671917,0.0005126480133014584,0.0005143947592624456,250
2025,fight,title,1079802,472,0.0004371171751858211,0.00039942867169444113,0.0004783601144267357,0.000522724791556162,0.0005218340219218477,0.0005236170809358676,250
2010,fight,abstract,573735,1477,0.0025743592425074295,0.0024465284027123764,0.0027088510924250285,0.003897522198151031,0.0038891604440439214,0.0039059018596625792,250
2011,fight,abstract,619953,1611,0.002598584086212987,0.0024749012150403877,0.0027284310866565573,0.0039452144911737135,0.003937414883252513,0.003953029487987572,250
2012,fight,abstract,692532,1911,0.002759439275008231,0.0026386181936054343,0.0028857766893533926,0.003993488034475374,0.003986258943711482,0.004000730182554425,250
2013,fight,abstract,784638,2106,0.0026840402835447683,0.0025719708371536817,0.002800979260667413,0.004042349854446808,0.004035697624658614,0.0040490130048394775,250
2014,fight,abstract,888573,2509,0.0028236284469593384,0.0027154277126921985,0.002936127926070667,0.004091807060998615,0.004085735013217292,0.004097888095671191,250
2015,fight,abstract,928889,2739,0.002948683857812936,0.002840455149688429,0.003061023701425867,0.004141866848519042,0.004136373726946651,0.004147367234599559,250
2016,fight,abstract,979382,3043,0.00310706139177563,0.0029987706068386553,0.0032192501169954948,0.004192536496841832,0.0041876139830117065,0.004197464772665644,250
2017,fight,abstract,1041137,3252,0.003123508241470623,0.003018140539549397,0.003232542556987348,0.004243823372224353,0.004239452034623384,0.004248199197921788,250
2018,fight,abstract,1155793,3644,0.0031528136958780682,0.003052247018980136,0.003256683060476645,0.004295734928335994,0.004291877615530665,0.004299595692920372,250
2019,fight,abstract,1250507,4118,0.003293064333106492,0.003194165981498541,0.003395014364357767,0.004348278707256874,0.0043448702196861285,0.004351689857049806,250
2020,fight,abstract,1408496,5956,0.00422862400745192,0.00412280358317629,0.004337148706544339,0.0044014623404871065,0.004398395576737065,0.004404531233066157,250
2021,fight,abstract,1499230,6421,0.004282865204138124,0.004179595814036804,0.00438867492771828,0.004455293549966487,0.004452408375812211,0.004458180585350081,250
2022,fight,abstract,1536944,6244,0.0040626073558958555,0.003963276555789318,0.004164417255188578,0.00450978014910489,0.004506871028064663,0.004512691139429024,250
2023,fight,abstract,1702456,6915,0.004061778982834211,0.003967351745593859,0.004158444306644656,0.004564930043823368,0.004561781547286384,0.004568080703449333,250
2024,fight,abstract,1690890,6237,0.0036885900324681083,0.0035983376672034167,0.0037810974888531105,0.004620751233605966,0.004617177673921231,0.004624327546271333,250
2025,fight,abstract,1079802,3264,0.0030227763978951695,0.0029209862901059735,0.0031281025442312796,0.00467725181256254,0.004673112331767675,0.004681394942896793,250
2010,frontline,any,573735,349,0.0006082947702336444,0.0005477515851129633,0.0006755252929804782,0.0008933836451187797,0.00089029496874316,0.0008964830273414376,250
2011,frontline,any,619953,407,0.0006565013799433183,0.0005957612884683078,0.000723429668270279,0.0009253953737668468,0.0009224362605140632,0.0009283639708344267,250
2012,frontline,any,692532,454,0.0006555653745964086,0.0005979889291651446,0.0007186814931192935,0.0009585530464002559,0.0009557336791175416,0.0009613807226741503,250
2013,frontline,any,784638,513,0.0006538046844532128,0.0005996385377376553,0.0007128602412033118,0.0009928976048252133,0.000990227689192378,0.0009955747120823847,250
2014,frontline,any,888573,642,0.0007225067608401336,0.0006687553458942627,0.0007805750875957446,0.0010284714477448674,0.0010259597155966669,0.0010309893227145692,250
2015,frontline,any,928889,697,0.0007503587619188083,0.0006967003451189938,0.0008081464966602931,0.0010653184821751952,0.00106297192225181,0.001067670216702109,250
2016,frontline,any,979382,750,0.0007657890383935992,0.0007129274938634879,0.000822566889617371,0.0011034841766441785,0.0011013068329656605,0.0011056658202850732,250
2017,frontline,any,1041137,849,0.0008154546423765557,0.0007624358087548639,0.0008721571214735921,0.001143015616233883,0.0011410067076587616,0.0011450280577307236,250
2018,frontline,any,1155793,1055,0.0009127932077802859,0.0008593722066644439,0.0009695317866642205,0.001183961559526765,0.0011821125841017259,0.0011858134235526176,250
2019,frontline,any,1250507,1029,0.0008228662454508451,0.0007741200176992802,0.0008746793293062937,0.0012263724975194953,0.0012246630208985233,0.0012280843574222547,250
2020,frontline,any,1408496,1914,0.0013588962978950596,0.0012994040947753916,0.0014211084292813764,0.0012703007145694206,0.0012686931005872876,0.0012719103630320634,250
2021,frontline,any,1499230,1963,0.0013093387939142093,0.001252718960226944,0.0013685141991024803,0.0013158003514407398,0.0013142354071894427,0.001317367156713245,250
2022,frontline,any,1536944,1790,0.0011646488095857755,0.001111959564856851,0.0012198316398590028,0.0013629274705195173,0.0013613252721413063,0.0013645315520127443,250
2023,frontline,any,1702456,1910,0.0011219085838341783,0.0010727359474895146,0.0011733325738942748,0.0014117401232685838,0.0014100089660958686,0.0014134734028839226,250
2024,frontline,any,1690890,1773,0.0010485602256799674,0.0010008986909734168,0.001098488847015404,0.0014622984199955658,0.0014603475849345674,0.0014642518572977957,250
2025,frontline,any,1079802,1471,0.0013622867896151331,0.0012944694639386476,0.0014336519683744561,0.0015146646020092673,0.0015124128587497149,0.001516919692664815,250
2010,frontline,title,573735,59,0.00010283493250368202,7.973086974168421e-05,0.00013263310148761793,0.00014466337012442382,0.00014393453188780227,0.00014539589842709152,250
2011,frontline,title,619953,78,0.00012581598927660645,0.00010082256894335187,0.00015700418306824153,0.0001506688156062254,0.0001499556011490755,0.00015138542171957541,250
2012,frontline,title,692532,85,0.0001227380106623232,9.927293102353361e-05,0.00015174867452181787,0.00015692352747162568,0.00015622768205315676,0.00015762247172960354,250
2013,frontline,title,784638,113,0.00014401545680938217,0.00011979882766737945,0.0001731264876502037,0.000163437848636253,0.0001627610148675629,0.000164117496523273,250
2014,frontline,title,888573,141,0.0001586813913994686,0.0001345636725388974,0.000187120897083032,0.00017022255089769138,0.0001695661857687429,0.0001708814562828221,250
2015,frontline,title,928889,152,0.00016363634406263826,0.0001396096722206939,0.00019179718665576268,0.00017728885269579247,0.00017665411206796636,0.00017792587362132386,250
2016,frontline,title,979382,160,0.0001633683281906345,0.00013994142972096154,0.0001907162591203677,0.00018464843760643282,0.0001840360166473796,0.00018526289615541287,250
2017,frontline,title,1041137,186,0.00017865084037931608,0.00015475701348337945,0.0002062330119334262,0.00019231347359883916,0.00019172338932012758,0.0001929053736824704,250
2018,frontline,title,1155793,259,0.00022408856949298014,0.00019841133695852657,0.0002530879578154907,0.00020029663308781924,0.0001997279351892007,0.00020086694995036868,250
2019,frontline,title,1250507,201,0.00016073480596270152,0.00013999828109844095,0.00018454225494940948,0.00020861111381350827,0.0002080615168704451,0.0002091621622196405,250
2020,frontline,title,1408496,408,0.0002896706841907964,0.0002628971251883124,0.00031917000374481015,0.00021727066058256704,0.0002167361119332764,0.00021780652733250036,250
2021,frontline,title,1499230,411,0.00027414072557246054,0.000248890566165376,0.00030195176141783407,0.0002262895879061287,0.0002257638297625338,0.00022681657015597077,250
2022,frontline,title,1536944,339,0.00022056756784892618,0.0001983065735508123,0.00024532686697864147,0.00023568280357123074,0.0002351570515198118,0.0002362097307943507,250
2023,frontline,title,1702456,368,0.00021615830306333909,0.0001951747249908861,0.0002393973223513475,0.00024546583318394333,0.00024492873855636423,0.0002460041052954646,250
2024,frontline,title,1690890,364,0.00021527124768612978,0.00019426513655357793,0.00023854823166432094,0.0002556548457239462,0.0002550928629115041,0.0002562180662963838,250
2025,frontline,title,1079802,240,0.00022226297043346835,0.00019586833848668917,0.0002522135668371633,0.00026626668015191474,0.00026566478871905413,0.0002668699348689093,250
2010,frontline,abstract,573735,328,0.0005716925061221644,0.0005130949066527994,0.0006369779333573769,0.000818120287929849,0.0008152846732222489,0.000820965756992007,250
2011,frontline,abstract,619953,376,0.0006064975893333849,0.0005482294933730048,0.0006709545018259564,0.0008494969736182502,0.0008467858867683158,0.0008522167329353666,250
