pub_year,lexeme,target,n_docs,n_pos,prevalence,prev_lo95,prev_hi95,std_prev,std_lo95,std_hi95,L_star
2019,munition,any,885697,18,2.032297727100803e-05,1.2855855899484231e-05,3.2127119113921e-05,3.3705548401759906e-05,3.358574941630941e-05,3.3825774690804564e-05,250
2020,munition,any,1023857,40,3.906795577898085e-05,2.8692515782861112e-05,5.319503712055383e-05,3.2768784616702144e-05,3.2653086677382855e-05,3.2884892488873494e-05,250
2021,munition,any,1172890,34,2.898822566481085e-05,2.0745404175748668e-05,4.050605463602174e-05,3.185805507447323e-05,3.1744189026117255e-05,3.197232954600259e-05,250
2022,munition,any,1221578,27,2.210255914890412e-05,1.5190982577740609e-05,3.2158656110093426e-05,3.097263628509547e-05,3.085858899552722e-05,3.108710505796304e-05,250
2023,munition,any,1176462,39,3.315024199676658e-05,2.4251594180253643e-05,4.5313926497516746e-05,3.0111824861840243e-05,2.9995913804321386e-05,3.022818381260228e-05,250
2024,munition,any,1227755,24,1.954787396508261e-05,1.3136759780854824e-05,2.908770407158724e-05,2.9274936962766025e-05,2.9155837168835697e-05,2.939452325769668e-05,250
2025,munition,any,1127750,26,2.3054755043227664e-05,1.5733973277341523e-05,3.378167168686422e-05,2.846130774776225e-05,2.8338036343584543e-05,2.8585115371334853e-05,250
2010,munition,title,387434,3,7.743254334931886e-06,2.6334086617086566e-06,2.276797903867202e-05,1.3210996107728288e-05,1.3128134727259785e-05,1.3294380480779919e-05,250
2011,munition,title,509457,2,3.925748394859625e-06,1.0765824683411327e-06,1.4315098663108388e-05,1.3121976860841929e-05,1.304610437127252e-05,1.3198290597739345e-05,250
2012,munition,title,552351,5,9.052214986485043e-06,3.866571169980312e-06,2.1192426745449453e-05,1.3033557441778274e-05,1.2964132857253624e-05,1.3103353798933882e-05,250
2013,munition,title,616976,11,1.7828894478877624e-05,9.955742673963388e-06,3.1928054954810305e-05,1.2945733808893773e-05,1.2882099689742102e-05,1.3009682259446142e-05,250
2014,munition,title,668201,5,7.482778385545667e-06,3.1961997626649918e-06,1.7518194928752594e-05,1.285850194777599e-05,1.2799856964050334e-05,1.2917415621198668e-05,250
2015,munition,title,692692,9,1.2992787559261548e-05,6.835771472000569e-06,2.469532415966356e-05,1.2771857871060336e-05,1.2717234489579479e-05,1.2826715869236757e-05,250
2016,munition,title,744227,8,1.0749408446616422e-05,5.447002411374654e-06,2.1213353106546967e-05,1.2685797618247681e-05,1.2634057913227399e-05,1.273774920792091e-05,250
2017,munition,title,767947,12,1.562607836217864e-05,8.939127950364654e-06,2.7315092134615934e-05,1.2600317255523448e-05,1.2550183007801095e-05,1.2650651772118058e-05,250
2018,munition,title,826130,16,1.9367411908537396e-05,1.1921906790071432e-05,3.146265999804588e-05,1.2515412875577885e-05,1.2465538029087738e-05,1.2565487269736939e-05,250
2019,munition,title,885697,12,1.3548651514005355e-05,7.75070286034394e-06,2.3683679402223408e-05,1.2431080597427383e-05,1.238015218504057e-05,1.2482218512150994e-05,250
2020,munition,title,1023857,15,1.465048341711782e-05,8.878788503847809e-06,2.4174002901355296e-05,1.2347316566237175e-05,1.2294150124007992e-05,1.2400712925581217e-05,250
2021,munition,title,1172890,17,1.4494112832405425e-05,9.049858759236078e-06,2.321346932988383e-05,1.2264116953145244e-05,1.2207715575589478e-05,1.2320778909854922e-05,250
2022,munition,title,1221578,7,5.7302931126788465e-06,2.77580892132834e-06,1.1829400664455731e-05,1.2181477955087206e-05,1.2121047371089703e-05,1.224220981756859e-05,250
2023,munition,title,1176462,17,1.4450105485770046e-05,9.022381320159292e-06,2.3142988456978153e-05,1.2099395794622583e-05,1.2034327952123815e-05,1.216481544510265e-05,250
2024,munition,title,1227755,5,4.072473742725544e-06,1.7395185756338798e-06,9.534241672142246e-06,1.2017866719762226e-05,1.1947709199459864e-05,1.2088436203401816e-05,250
2025,munition,title,1127750,10,8.867213478164487e-06,4.816664908391403e-06,1.6323993579504942e-05,1.1936887003796712e-05,1.1861310552537095e-05,1.2012944998081727e-05,250
2010,munition,abstract,387434,15,3.8716271674659426e-05,2.3463718426311628e-05,6.388308975657209e-05,4.081810820686104e-05,4.056291950540287e-05,4.10749022808907e-05,250
2011,munition,abstract,509457,16,3.1405987158877e-05,1.9332470109315656e-05,5.101927413478276e-05,3.97898968424372e-05,3.9557148646757874e-05,4.0024014437989624e-05,250
2012,munition,abstract,552351,19,3.4398416948643165e-05,2.202268553960702e-05,5.372836374998902e-05,3.878758519869474e-05,3.857564964822652e-05,3.900068508278049e-05,250
2013,munition,abstract,616976,23,3.727859754674412e-05,2.4841994058634613e-05,5.5940967509195965e-05,3.7810520934911966e-05,3.7617706102415215e-05,3.800432402933432e-05,250
2014,munition,abstract,668201,19,2.8434557865073532e-05,1.8204465711049603e-05,4.441324703904976e-05,3.685806813849905e-05,3.6682594129511694e-05,3.703438150981039e-05,250
2015,munition,abstract,692692,20,2.887286124280344e-05,1.869168099278538e-05,4.459938587483694e-05,3.5929606911406074e-05,3.5769580974240405e-05,3.609034874670705e-05,250
2016,munition,abstract,744227,29,3.896660561898453e-05,2.7132523420052185e-05,5.5961935148037e-05,3.5024532966937506e-05,3.487792785672389e-05,3.5171754292152595e-05,250
2017,munition,abstract,767947,25,3.25543299212055e-05,2.2051687234381113e-05,4.805886661098664e-05,3.4142257236711545e-05,3.400690058984623e-05,3.42781526211121e-05,250
2018,munition,abstract,826130,27,3.2682507595656855e-05,2.2462560521722105e-05,4.75520738122925e-05,3.328220548750929e-05,3.315579148002588e-05,3.3409101461088607e-05,250
2019,munition,abstract,885697,17,1.919392297817425e-05,1.1984342323385691e-05,3.074053389821323e-05,3.2443817947765205e-05,3.232395296386816e-05,3.256412740534704e-05,250
2020,munition,abstract,1023857,38,3.711455799003181e-05,2.704195708893569e-05,5.09388148946223e-05,3.162654894345655e-05,3.151083605557575e-05,3.17426867342935e-05,250
2021,munition,abstract,1172890,30,2.5577846174833106e-05,1.791741471044873e-05,3.6513307460698036e-05,3.0829866543155495e-05,3.0716018246145665e-05,3.094413680350495e-05,250
2022,munition,abstract,1221578,27,2.210255914890412e-05,1.5190982577740609e-05,3.2158656110093426e-05,3.0053252212013554e-05,2.9939204724865304e-05,3.016773412743223e-05,250
2023,munition,abstract,1176462,38,3.230023579172128e-05,2.3534191338906804e-05,4.43313224797439e-05,2.9296200474453843e-05,2.9180199032204927e-05,2.9412663049225912e-05,250
2024,munition,abstract,1227755,24,1.954787396508261e-05,1.3136759780854824e-05,2.908770407158724e-05,2.8558218585352184e-05,2.843885606085331e-05,2.8678082079497108e-05,250
2025,munition,abstract,1127750,25,2.2168033695411216e-05,1.501618633633308e-05,3.272602197310332e-05,2.783882620949362e-05,2.7715036948214397e-05,2.7963168360264687e-05,250
2010,shoot_for,any,387434,0,0.0,0.0,9.915032579754911e-06,7.181675711329366e-07,6.986556804941432e-07,7.382243848373787e-07,250
2011,shoot_for,any,509457,0,0.0,0.0,7.540243543928248e-06,7.486316890075627e-07,7.297257773822635e-07,7.680274191796959e-07,250
2012,shoot_for,any,552351,0,0.0,0.0,6.954693853227528e-06,7.803880704024751e-07,7.620700057681191e-07,7.991464505213057e-07,250
2013,shoot_for,any,616976,1,1.6208085889888748e-06,2.861125721022343e-07,9.18171510745738e-06,8.134915320155087e-07,7.957076519346554e-07,8.316728773298942e-07,250
2014,shoot_for,any,668201,0,0.0,0.0,5.748923956174092e-06,8.47999215813703e-07,8.306486323982071e-07,8.657122177928371e-07,250
2015,shoot_for,any,692692,0,0.0,4.235164736271502e-22,5.5456646204256045e-06,8.839706876682375e-07,8.668928747742261e-07,9.01384933631246e-07,250
2016,shoot_for,any,744227,0,0.0,0.0,5.1616495940482715e-06,9.214680401732759e-07,9.04432328229695e-07,9.388246331821447e-07,250
2017,shoot_for,any,767947,3,3.90651959054466e-06,1.3285700652043285e-06,1.1486649724123615e-05,9.605559998261639e-07,9.432569790924855e-07,9.781722785629667e-07,250
2018,shoot_for,any,826130,0,0.0,4.235164736271502e-22,4.649923084993978e-06,1.0013020387540307e-06,9.833646804354846e-07,1.0195665885019668e-06,250
2019,shoot_for,any,885697,2,2.258108585667559e-06,6.192550406155148e-07,8.234139303888675e-06,1.0437764911795877e-06,1.0247717097883267e-06,1.0631337231003618e-06,250
2020,shoot_for,any,1023857,0,0.0,2.117582368135751e-22,3.7519345062759947e-06,1.088052674827189e-06,1.0675191928316666e-06,1.108981113108386e-06,250
2021,shoot_for,any,1172890,1,8.525948724944368e-07,1.505039462613141e-07,4.829877580364013e-06,1.134207017478641e-06,1.1116725102284896e-06,1.1571983170167224e-06,250
2022,shoot_for,any,1221578,1,8.186133018112638e-07,1.445053633818608e-07,4.63737549178722e-06,1.1823191888972658e-06,1.1573151652382282e-06,1.207863428793645e-06,250
2023,shoot_for,any,1176462,2,1.7000124100905937e-06,4.66204844607249e-07,6.199062045735012e-06,1.2324722383478918e-06,1.2045410954437834e-06,1.2610510534344374e-06,250
2024,shoot_for,any,1227755,1,8.144947485451088e-07,1.4377833745288002e-07,4.614044309340944e-06,1.2847527379500831e-06,1.2534485561263416e-06,1.3168387233065059e-06,250
2025,shoot_for,any,1127750,0,0.0,0.0,3.406291940202976e-06,1.3392509321121128e-06,1.304136552818683e-06,1.3753107783006394e-06,250
2010,shoot_for,title,387434,0,0.0,0.0,9.915032579754911e-06,8.276150607511207e-08,7.861929995119022e-08,8.712195212344027e-08,250
2011,shoot_for,title,509457,0,0.0,0.0,7.540243543928248e-06,9.204700850287797e-08,8.777507852615927e-08,9.652684924733236e-08,250
2012,shoot_for,title,552351,0,0.0,0.0,6.954693853227528e-06,1.0237430621202779e-07,9.799244427277681e-08,1.0695210889082855e-07,250
2013,shoot_for,title,616976,0,0.0,0.0,6.226230684638206e-06,1.1386028433420355e-07,1.0939246475092555e-07,1.185105790953515e-07,250
2014,shoot_for,title,668201,0,0.0,0.0,5.748923956174092e-06,1.2663494202450387e-07,1.221089637730774e-07,1.313286759902467e-07,250
2015,shoot_for,title,692692,0,0.0,4.235164736271502e-22,5.5456646204256045e-06,1.4084286379871373e-07,1.3628921577207352e-07,1.455486567123503e-07,250
2016,shoot_for,title,744227,0,0.0,0.0,5.1616495940482715e-06,1.5664485594792284e-07,1.5209419868829663e-07,1.6133166881593023e-07,250
2017,shoot_for,title,767947,1,1.30217319684822e-06,2.2986558100472696e-07,7.376687475955961e-06,1.7421976655139776e-07,1.6969800873109499e-07,1.788620107008053e-07,250
2018,shoot_for,title,826130,0,0.0,4.235164736271502e-22,4.649923084993978e-06,1.9376650968649885e-07,1.8928586170653794e-07,1.983532205396038e-07,250
2019,shoot_for,title,885697,0,0.0,0.0,4.337196760891559e-06,2.1550631674547608e-07,2.1105016281416805e-07,2.2005655875151006e-07,250
2020,shoot_for,title,1023857,0,0.0,2.117582368135751e-22,3.7519345062759947e-06,2.3968524033933e-07,2.3518528681256035e-07,2.4427129439165187e-07,250
2021,shoot_for,title,1172890,0,0.0,2.117582368135751e-22,3.275197366469415e-06,2.6657693912761955e-07,2.6188546876695106e-07,2.7135245343420154e-07,250
2022,shoot_for,title,1221578,1,8.186133018112638e-07,1.445053633818608e-07,4.63737549178722e-06,2.964857750925174e-07,2.913551191044672e-07,3.017067800094164e-07,250
2023,shoot_for,title,1176462,1,8.500062050452969e-07,1.5004698279585205e-07,4.81521304842673e-06,3.297502583115558e-07,3.2383555896887096e-07,3.357729867313413e-07,250
2024,shoot_for,title,1227755,0,0.0,0.0,3.128838246548248e-06,3.6674687821630736e-07,3.596311298329813e-07,3.740034204628929e-07,250
2025,shoot_for,title,1127750,0,0.0,0.0,3.406291940202976e-06,4.0789436469832746e-07,3.9911363785709193e-07,4.168682724394525e-07,250
2010,shoot_for,abstract,387434,0,0.0,0.0,9.915032579754911e-06,6.813577998748243e-07,6.603666559412615e-07,7.030161910261353e-07,250
2011,shoot_for,abstract,509457,0,0.0,0.0,7.540243543928248e-06,6.933761115222145e-07,6.737539630253173e-07,7.135697274360309e-07,250
2012,shoot_for,abstract,552351,0,0.0,0.0,6.954693853227528e-06,7.056064112219359e-07,6.872876796631434e-07,7.244134036542416e-07,250
2013,shoot_for,abstract,616976,1,1.6208085889888748e-06,2.861125721022343e-07,9.18171510745738e-06,7.180524381739419e-07,7.009276677826012e-07,7.355955934553592e-07,250
2014,shoot_for,abstract,668201,0,0.0,0.0,5.748923956174092e-06,7.307179975327339e-07,7.146201974709993e-07,7.471784223483186e-07,250
2015,shoot_for,abstract,692692,0,0.0,4.235164736271502e-22,5.5456646204256045e-06,7.436069615707053e-07,7.282980573024385e-07,7.592376604251417e-07,250
2016,shoot_for,abstract,744227,0,0.0,0.0,5.1616495940482715e-06,7.567232708620055e-07,7.418859502631339e-07,7.718573296759008e-07,250
2017,shoot_for,abstract,767947,2,2.60434639369644e-06,7.142060081880596e-07,9.496680414956256e-06,7.700709354872855e-07,7.553135716645333e-07,7.851166293813941e-07,250
2018,shoot_for,abstract,826130,0,0.0,4.235164736271502e-22,4.649923084993978e-06,7.836540362596923e-07,7.685338300232536e-07,7.990717186058568e-07,250
2019,shoot_for,abstract,885697,2,2.258108585667559e-06,6.192550406155148e-07,8.234139303888675e-06,7.974767259724888e-07,7.815365481409403e-07,8.137420185579697e-07,250
2020,shoot_for,abstract,1023857,0,0.0,2.117582368135751e-22,3.7519345062759947e-06,8.11543230668679e-07,7.943481493963201e-07,8.291105298092911e-07,250
2021,shoot_for,abstract,1172890,1,8.525948724944368e-07,1.505039462613141e-07,4.829877580364013e-06,8.258578509330283e-07,8.070185199704749e-07,8.451369736505131e-07,250
2022,shoot_for,abstract,1221578,0,0.0,0.0,3.144659400066582e-06,8.404249632068708e-07,8.196049832771134e-07,8.617738213152206e-07,250
2023,shoot_for,abstract,1176462,1,8.500062050452969e-07,1.5004698279585205e-07,4.81521304842673e-06,8.552490211261104e-07,8.32161235250492e-07,8.789773624199853e-07,250
2024,shoot_for,abstract,1227755,1,8.144947485451088e-07,1.4377833745288002e-07,4.614044309340944e-06,8.703345568828192e-07,8.447325681776171e-07,8.967124849356824e-07,250
2025,shoot_for,abstract,1127750,0,0.0,0.0,3.406291940202976e-06,8.856861826108539e-07,8.573552200326878e-07,9.149533297336162e-07,250
2010,tackle,any,387434,318,0.0008207849595027798,0.000735424170365936,0.0009160445050001496,0.0008888283251022627,0.0008876927067617268,0.0008899653949363851,250
2011,tackle,any,509457,426,0.0008361844081051002,0.0007604879943500465,0.0009194084553359127,0.0009783691158043266,0.0009772086896292413,0.0009795309186235274,250
2012,tackle,any,552351,440,0.0007965949188106838,0.0007255837475170859,0.0008745497038099386,0.001076920545596513,0.00107573918827809,0.001078103198859996,250
2013,tackle,any,616976,649,0.0010519047742537798,0.0009740659067980126,0.0011359567735906195,0.0011853873130105665,0.0011841888891995886,0.0011865869482105581,250
2014,tackle,any,668201,668,0.0009996991923089012,0.0009267412713084406,0.0010783945428762647,0.001304764516227751,0.0013035523738582694,0.0013059777842656679,250
2015,tackle,any,692692,805,0.0011621326650228384,0.0010846185368774783,0.001245179568192615,0.0014361465939673381,0.0014349227462995212,0.0014373714839540706,250
2016,tackle,any,744227,982,0.001319489886822166,0.0012395509729264545,0.0014045768288230478,0.0015807371311567396,0.0015795009924198192,0.001581974235779621,250
2017,tackle,any,767947,1065,0.0013868144546433543,0.0013060394798151238,0.0014725777748612167,0.0017398596088714258,0.001738606145964002,0.0017411139738974317,250
2018,tackle,any,826130,1271,0.0015384987834844396,0.0014562691667191362,0.001625364015532718,0.0019149691844411324,0.0019136864248238499,0.0019162528022518101,250
2019,tackle,any,885697,1530,0.0017274530680356827,0.001643103876300535,0.001816124471924019,0.0021076655943417203,0.002106331674549736,0.0021090003571070494,250
2020,tackle,any,1023857,2074,0.002025673507140157,0.0019404310848956212,0.0021146526635023085,0.002319707279494447,0.002318287648330704,0.0023211277779637994,250
2021,tackle,any,1172890,2628,0.00224061932491538,0.0021566652083894735,0.002327833961866731,0.0025530268398234438,0.00255147258598847,0.0025545820380221134,250
2022,tackle,any,1221578,3080,0.0025213289695786923,0.002433948571487268,0.0026118381696284936,0.0028097479323047577,0.002807995939154056,0.0028115010154947323,250
2023,tackle,any,1176462,3154,0.002680919570712866,0.002589092656135189,0.002775994230700382,0.0030922037341771062,0.0030901783347477042,0.003094230456996221,250
2024,tackle,any,1227755,3521,0.002867836009627328,0.0027747887003715483,0.0029639942111396728,0.0034029571003432765,0.003400572001941134,0.0034053438658932767,250
2025,tackle,any,1127750,2760,0.0024473509199733983,0.002357837933738428,0.002540253525365145,0.0037448225511018817,0.003741981907185669,0.0037476653433190727,250
2010,tackle,title,387434,10,2.5810847783106285e-05,1.4020474840976565e-05,4.751574147419756e-05,2.868074273766012e-05,2.8536533701546233e-05,2.8825680511427688e-05,250
2011,tackle,title,509457,13,2.5517364566587564e-05,1.4913199138212115e-05,4.36613887246044e-05,3.161660891991012e-05,3.147120714020236e-05,3.1762682456691275e-05,250
2012,tackle,title,552351,9,1.6293986975673076e-05,8.572604677412439e-06,3.0969836487779116e-05,3.485299067463183e-05,3.4707468859596674e-05,3.499912261360166e-05,250
2013,tackle,title,616976,22,3.565778895775525e-05,2.3549124937871922e-05,5.399223963503726e-05,3.842064655340147e-05,3.8276214349209136e-05,3.8565623739834794e-05,250
2014,tackle,title,668201,25,3.741389192772833e-05,2.534347865167186e-05,5.523279898071971e-05,4.235348284056377e-05,4.221144682447038e-05,4.2495996769025126e-05,250
2015,tackle,title,692692,27,3.897836267778464e-05,2.678969874892936e-05,5.671225890521179e-05,4.6688875577840514e-05,4.655054881693204e-05,4.682761336283388e-05,250
2016,tackle,title,744227,42,5.6434394344736216e-05,4.175406799651784e-05,7.627578769786554e-05,5.1468025510770616e-05,5.133454376746758e-05,5.160185431971465e-05,250
2017,tackle,title,767947,41,5.338910107077702e-05,3.935803625022372e-05,7.242185145408208e-05,5.6736349317872805e-05,5.6608318269049466e-05,5.686466991808697e-05,250
2018,tackle,title,826130,52,6.294408870274654e-05,4.800402953969347e-05,8.253348558045133e-05,6.254391082548363e-05,6.242077013911519e-05,6.266729442263772e-05,250
2019,tackle,title,885697,71,8.016285479119835e-05,6.35599703601333e-05,0.00010110224061900666,6.894589628787539e-05,6.882491095185844e-05,6.906709428585286e-05,250
2020,tackle,title,1023857,97,9.473979276402857e-05,7.766964669076643e-05,0.00011556116242857153,7.600313822694965e-05,7.587822712508267e-05,7.612825494241696e-05,250
2021,tackle,title,1172890,146,0.00012447885138418778,0.00010585962483741258,0.00014637245991181992,8.378269278231266e-05,8.3643955512971e-05,8.392166015094031e-05,250
2022,tackle,title,1221578,130,0.00010641972923546429,8.963173091156524e-05,0.00012635171765182615,9.235847602501831e-05,9.219320448548303e-05,9.252404381365821e-05,250
2023,tackle,title,1176462,123,0.00010455076322057151,8.763545089020555e-05,0.00012473064595361783,0.00010181196524125298,0.00010160628729633438,0.00010201805949014255,250
2024,tackle,title,1227755,117,9.529588557977772e-05,7.952266325862039e-05,0.00011419734981666022,0.00011223297180070503,0.00011197268593964759,0.00011249386264061716,250
2025,tackle,title,1127750,111,9.84260696076258e-05,8.174044664095854e-05,0.00011851731397864082,0.00012372049289374542,0.00012339097360356455,0.00012405089206588162,250
2010,tackle,abstract,387434,311,0.0008027173660546055,0.0007183524332190117,0.0008969814135322807,0.0008691920876931741,0.0008680608742161265,0.0008703247740269017,250
2011,tackle,abstract,509457,416,0.000816555666130802,0.0007417946764723518,0.0008988445852760012,0.0009569137157981397,0.0009557573019485897,0.0009580715275031293,250
2012,tackle,abstract,552351,432,0.0007821113748323077,0.0007117785051997402,0.000859388059627761,0.0010534791547054218,0.0010523013533506277,0.0010546582729372177,250
2013,tackle,abstract,616976,630,0.001021109411062991,0.0009444614019787575,0.0011039709355063676,0.0011597780300587064,0.001158582648752792,0.0011609746432798274,250
2014,tackle,abstract,668201,648,0.0009697680787667184,0.0008979513118757801,0.001047322619367951,0.0012767890382732185,0.0012755793835561337,0.0012779998386595677,250
2015,tackle,abstract,692692,784,0.0011318161607178948,0.0010553537908945584,0.0012138116418159788,0.001405588775553024,0.0014043668492672522,0.0014068117635274698,250
2016,tackle,abstract,744227,945,0.0012697738727565648,0.0011914010470968157,0.0013532952397547723,0.0015473614232004017,0.001546126679794348,0.0015485971511484495,250
2017,tackle,abstract,767947,1036,0.001349051431934756,0.0012694155936144574,0.001433675993442558,0.0017034093682387734,0.001702156896740809,0.0017046627597495864,250
2018,tackle,abstract,826130,1238,0.0014985534964230812,0.0014174263615360735,0.0015843166180780888,0.0018751648447916096,0.0018738829128145992,0.0018764476520955332,250
2019,tackle,abstract,885697,1478,0.0016687422448083261,0.0015858726867702692,0.001755934524280357,0.002064202688406344,0.0020628698206328023,0.002065536415593988,250
2020,tackle,abstract,1023857,1999,0.0019524210900545682,0.0018687646145799923,0.0020398148493233023,0.002272254302551774,0.002270836484576754,0.0022736730037373936,250
2021,tackle,abstract,1172890,2518,0.002146833888940992,0.002064685769256105,0.0022322431433829497,0.0025012229438008994,0.002499671900350476,0.002502774947257186,250
2022,tackle,abstract,1221578,2994,0.0024509282256229238,0.0023647951148187372,0.0025401905811582096,0.002753200439668803,0.002751453700670457,0.0027549482845074264,250
2023,tackle,abstract,1176462,3070,0.002609519049489061,0.0025189415119679748,0.0027033447987015427,0.003030485460612196,0.0030284679359885015,0.0030325043251954588,250
2024,tackle,abstract,1227755,3432,0.0027953459770068134,0.0027034984545534287,0.002890304845335936,0.0033356034751875693,0.0033332293484445207,0.0033379792872633195,250
2025,tackle,abstract,1127750,2684,0.002379960097539348,0.0022917083851849407,0.0024716018881561623,0.0036713285246439305,0.0036685023402724054,0.0036741568782558305,250
2010,war_on,any,387434,28,7.22703737926976e-05,5.000436712568709e-05,0.00010444997991324162,7.138959728657979e-05,7.072445650580636e-05,7.206099305179823e-05,250
2011,war_on,any,509457,36,7.066347110747325e-05,5.1045201419266035e-05,9.782091870004508e-05,7.299712185192073e-05,7.233943695970505e-05,7.366078574496075e-05,250
2012,war_on,any,552351,35,6.33655049053953e-05,4.5564520269785335e-05,8.812030201885786e-05,7.464084135925027e-05,7.39898774450739e-05,7.529753203122377e-05,250
2013,war_on,any,616976,45,7.293638650449937e-05,5.451362793201273e-05,9.758446752408885e-05,7.63215706490001e-05,7.567637411134294e-05,7.697226753643965e-05,250
2014,war_on,any,668201,49,7.333122817834753e-05,5.547353329440151e-05,9.693700386715883e-05,7.804014290013352e-05,7.739951627654492e-05,7.868607149710817e-05,250
2015,war_on,any,692692,60,8.661858372841032e-05,6.730016967557536e-05,0.0001114817016864404,7.97974100426112e-05,7.915988817579686e-05,8.044006584081247e-05,250
2016,war_on,any,744227,57,7.6589535182142e-05,5.912110729161074e-05,9.921882201003516e-05,8.159424317912199e-05,8.095807237727347e-05,8.22354126178301e-05,250
2017,war_on,any,767947,50,6.5108659842411e-05,4.939075753226013e-05,8.582813046769834e-05,8.34315330162878e-05,8.279465512718824e-05,8.407330952282727e-05,250
2018,war_on,any,826130,60,7.262779465701523e-05,5.642964851116583e-05,9.347518846054063e-05,8.531019030555279e-05,8.467023369629847e-05,8.595498343454354e-05,250
2019,war_on,any,885697,49,5.532366034885519e-05,4.185110755751973e-05,7.313293000188128e-05,8.723114629397515e-05,8.658542550970572e-05,8.788168219213786e-05,250
2020,war_on,any,1023857,68,6.641552482426745e-05,5.239506511930624e-05,8.418742066210598e-05,8.919535318514301e-05,8.854087848490899e-05,8.985466518368577e-05,250
2021,war_on,any,1172890,83,7.076537441703826e-05,5.709146649696875e-05,8.771401616244132e-05,9.120378461044113e-05,9.053728165969709e-05,9.187519366569975e-05,250
2022,war_on,any,1221578,101,8.267994348293765e-05,6.805169936461909e-05,0.00010045232700079986,9.325743611090016e-05,9.25753749699336e-05,9.394452195408838e-05,250
2023,war_on,any,1176462,106,9.010065773480146e-05,7.45039605545584e-05,0.00010896201968423046,9.535732562986478e-05,9.4655957035932e-05,9.606389062833395e-05,250
2024,war_on,any,1227755,103,8.38929591001462e-05,6.918099629126058e-05,0.000101733235180582,9.750449401672516e-05,9.677989007389991e-05,9.823452263290395e-05,250
2025,war_on,any,1127750,105,9.310574152072712e-05,7.691959511259031e-05,0.00011269754557839305,9.9700005541956e-05,9.894810151480642e-05,0.00010045762269403753,250
2010,war_on,title,387434,9,2.3229763004795654e-05,1.2221674224421177e-05,4.415242371721102e-05,2.4470656188918927e-05,2.4287326633778316e-05,2.4655369547950946e-05,250
2011,war_on,title,509457,12,2.355449036915775e-05,1.347470928404863e-05,4.117415978500725e-05,2.446139755021753e-05,2.4293384035436328e-05,2.463057302110192e-05,250
2012,war_on,title,552351,14,2.534620196215812e-05,1.5098893649992826e-05,4.254785157740097e-05,2.4452142414499206e-05,2.4298819980814524e-05,2.46064322692452e-05,250
2013,war_on,title,616976,17,2.755374601281087e-05,1.720408711955248e-05,4.412929247874966e-05,2.444289078043863e-05,2.430343718662166e-05,2.458314454200931e-05,250
2014,war_on,title,668201,16,2.3944890833746132e-05,1.4739653877159296e-05,3.889877643179398e-05,2.443364264671112e-05,2.4306965863964916e-05,2.4560979594664153e-05,250
2015,war_on,title,692692,28,4.042200573992481e-05,2.7968150677378297e-05,5.842107708912269e-05,2.442439801199234e-05,2.4309043466369827e-05,2.4540299940100577e-05,250
2016,war_on,title,744227,15,2.015514083740579e-05,1.2214844664832532e-05,3.3256878536478275e-05,2.441515687495848e-05,2.4309204098236904e-05,2.4521571440373927e-05,250
2017,war_on,title,767947,13,1.692825155902686e-05,9.893421929175924e-06,2.8965131521988292e-05,2.440591923428635e-05,2.43069015526376e-05,2.450534026890831e-05,250
2018,war_on,title,826130,22,2.6630191374238922e-05,1.7587095483134047e-05,4.032296269365452e-05,2.439668508865313e-05,2.43015982991465e-05,2.4492143922663845e-05,250
2019,war_on,title,885697,14,1.5806760099672915e-05,9.41617392697014e-06,2.6534405919209843e-05,2.4387454436736548e-05,2.429292430406048e-05,2.4482352401917818e-05,250
2020,war_on,title,1023857,33,3.22310635176592e-05,2.2951474343817898e-05,4.5262345340097726e-05,2.4378227277214822e-05,2.4280829033706164e-05,2.4476016206957055e-05,250
2021,war_on,title,1172890,24,2.0462276939866484e-05,1.3751267764977077e-05,3.044834944523422e-05,2.436900360876664e-05,2.4265605926964333e-05,2.4472841865553424e-05,250
2022,war_on,title,1221578,23,1.8828105941659067e-05,1.2546784894744532e-05,2.825396797267951e-05,2.4359783430071313e-05,2.4247766678536175e-05,2.4472317649697875e-05,250
2023,war_on,title,1176462,32,2.72001985614495e-05,1.9268307524839963e-05,3.8397165139092666e-05,2.435056673980852e-05,2.4227872031215088e-05,2.4473882783328054e-05,250
2024,war_on,title,1227755,38,3.095080044471413e-05,2.2550979256396982e-05,4.247926619948315e-05,2.434135353665844e-05,2.4206419550423816e-05,2.4477039667791427e-05,250
2025,war_on,title,1127750,28,2.4828197738860564e-05,1.7178697551911968e-05,3.588382072183244e-05,2.433214381930189e-05,2.4183804359722392e-05,2.448139314633751e-05,250
2010,war_on,abstract,387434,21,5.42027803445232e-05,3.5453961551202906e-05,8.286555687293234e-05,5.388391550817764e-05,5.321046783226348e-05,5.4565886075206836e-05,250
2011,war_on,abstract,509457,27,5.299760333060494e-05,3.642514116867242e-05,7.710950980679298e-05,5.5712994052455196e-05,5.504261314574253e-05,5.6391539273869764e-05,250
2012,war_on,abstract,552351,24,4.345063193512821e-05,2.9200224721329427e-05,6.465512863046885e-05,5.7604156718921226e-05,5.693688960772731e-05,5.8279243355394886e-05,250
2013,war_on,abstract,616976,32,5.186587484764399e-05,3.674129823257925e-05,7.321603628954401e-05,5.9559510572122704e-05,5.889525136478952e-05,6.023126127845246e-05,250
