pub_year,country_primary,n_docs,n_pos,prevalence,prev_lo95,prev_hi95
2012,Australia,12853,6,0.0004668170855053295,0.00021396346302104312,0.0010181788848046569
2012,Austria,3432,3,0.0008741258741258741,0.0002973252141303549,0.0025670266305767263
2012,Belgium,5047,3,0.0005944125222904696,0.0002021740273122428,0.001746305033242546
2012,Brazil,11041,6,0.0005434290372248891,0.00024908144813336446,0.0011852043114003526
2012,Canada,18562,8,0.0004309880400818877,0.000218407979796758,0.0008502997792726476
2012,China,49578,16,0.0003227237887772802,0.00019866639550111361,0.0005242083055214695
2012,Czechia,1940,2,0.0010309278350515464,0.00028276313743140664,0.0037512380847935
2012,Denmark,4694,1,0.00021303792074989347,3.760741405755175e-05,0.0012058272296821104
2012,Finland,3064,2,0.0006527415143603133,0.00017902352152750797,0.002376994749282501
2012,France,16769,10,0.0005963384817222256,0.00032396130240993807,0.001097471010011766
2012,Germany,27484,14,0.0005093872798719255,0.0003034674142766761,0.0008549159701878898
2012,Greece,3026,2,0.0006609385327164573,0.00018127190102187234,0.00240680372183473
2012,Hong Kong,793,0,0.0,0.0,0.004820857120536111
2012,India,16711,7,0.0004188857638681108,0.00020292638768809325,0.0008644758287582313
2012,Iran,5335,3,0.0005623242736644799,0.00019125901232125452,0.0016521107330819032
2012,Ireland,2314,0,0.0,0.0,0.0016573432173607938
2012,Israel,4063,7,0.0017228648781688408,0.0008348135455551527,0.003552241863747134
2012,Italy,19207,12,0.0006247722184620191,0.0003574440481426475,0.0010918135952757081
2012,Japan,29187,6,0.00020557097337855896,9.421831844066042e-05,0.0004484676073159354
2012,Mexico,2265,1,0.0004415011037527594,7.79400376317305e-05,0.0024967038617839735
2012,Netherlands,12163,7,0.0005755159089040532,0.00027881215658025037,0.0011875880493466098
2012,New Zealand,2390,0,0.0,0.0,0.001604725662403135
2012,Norway,3200,0,0.0,1.0842021724855044e-19,0.0011990165150394592
2012,Poland,4254,3,0.0007052186177715092,0.0002398663041414821,0.002071506469099338
2012,Portugal,2804,0,0.0,1.0842021724855044e-19,0.0013681181352409957
2012,Russia,2202,1,0.00045413260672116256,8.01700548563153e-05,0.0025680070375341483
2012,Saudi Arabia,1280,0,0.0,0.0,0.002992159814049623
2012,Singapore,2708,3,0.0011078286558345643,0.0003768316452828343,0.0032522370042443057
2012,South Africa,2041,1,0.0004899559039686428,8.649448421979328e-05,0.002770186064531906
2012,South Korea,17632,2,0.00011343012704174228,3.110718330775881e-05,0.0004135247804691758
2012,Spain,13722,5,0.0003643783704999271,0.00015565038504369313,0.000852772950037096
2012,Sweden,6732,4,0.0005941770647653001,0.0002310873542538277,0.0015268903079412265
2012,Switzerland,6828,4,0.0005858230814294083,0.00022783799711586605,0.0015054368296009393
2012,Taiwan,6917,2,0.00028914269191846175,7.929693670736735e-05,0.0010537240792126107
2012,Turkey,6428,2,0.00031113876789047915,8.532961978197778e-05,0.0011338327104617612
2012,UNKNOWN,42724,51,0.001193708454264582,0.0009080939551223832,0.0015690135983378053
2012,United Arab Emirates,182,0,0.0,0.0,0.020670623471593007
2012,United Kingdom,35578,37,0.001039968519871831,0.0007546299850572014,0.001433043716731983
2012,United States,145201,162,0.0011156947954903892,0.000956679574060706,0.0013011064303657944
2013,Australia,14529,12,0.0008259343382201115,0.0004725475253939561,0.0014432140205902794
2013,Austria,3527,3,0.0008505812305075135,0.0002893155966536983,0.0024979686627707356
2013,Belgium,5426,4,0.0007371913011426465,0.00028671547241927806,0.0018940956821049217
2013,Brazil,11942,6,0.0005024284039524368,0.00023028714346917868,0.001095819424686968
2013,Canada,19580,14,0.0007150153217568948,0.00042598352238755276,0.0011999211239326164
2013,China,64075,18,0.0002809207959422552,0.0001777107372424039,0.00044404611593506246
2013,Czechia,2183,1,0.0004580852038479157,8.086786395801264e-05,0.0025903174646045206
2013,Denmark,5120,6,0.001171875,0.0005371880196237409,0.0025545272389393536
2013,Finland,3115,1,0.00032102728731942215,5.667144692555689e-05,0.0018162864760151352
2013,France,18131,9,0.0004963874027908003,0.00026118020072030265,0.0009432118459535079
2013,Germany,29446,18,0.0006112884602322896,0.00038671979920715005,0.0009661383775135595
2013,Greece,3077,4,0.0012999675008124798,0.0005056444781899802,0.003337934939631436
2013,Hong Kong,973,1,0.0010277492291880781,0.00018144601865463603,0.005798499619347165
2013,India,20209,17,0.0008412093621653719,0.0005252984420941238,0.0013468509485686357
2013,Iran,7007,1,0.00014271442842871414,2.5193045194631743e-05,0.000808010623010515
2013,Ireland,2423,1,0.0004127115146512588,7.285743177635117e-05,0.0023341637600953007
2013,Israel,4235,9,0.0021251475796930344,0.0011184697622265377,0.004034225622320997
2013,Italy,21236,12,0.000565078169146732,0.000323288942839727,0.000987523987410835
2013,Japan,31007,8,0.0002580062566517238,0.00013074378560447544,0.0005090795112590296
2013,Mexico,2554,1,0.00039154267815191856,6.912024095693603e-05,0.0022146252197126084
2013,Netherlands,13044,7,0.0005366452008586323,0.0002599793065179015,0.0011074084623327704
2013,New Zealand,2427,3,0.0012360939431396785,0.0004204705521933909,0.003628110561553385
2013,Norway,3289,2,0.0006080875646093037,0.0001667753855044698,0.0022145900457673055
2013,Poland,5031,3,0.0005963029218843172,0.0002028170620136196,0.0017518539839738501
2013,Portugal,3275,0,0.0,0.0,0.001171590291552489
2013,Russia,2331,0,0.0,0.0,0.0016452760876682435
2013,Saudi Arabia,1615,0,0.0,0.0,0.002372967902300068
2013,Singapore,2979,2,0.000671366230278617,0.00018413214710024024,0.002444723234236169
2013,South Africa,2064,0,0.0,0.0,0.0018577143834251873
2013,South Korea,19595,8,0.0004082674151569278,0.0002068932705520398,0.0008054858980015298
2013,Spain,14899,7,0.00046983018994563395,0.00022760802333884281,0.0009695770148294405
2013,Sweden,7485,3,0.0004008016032064128,0.00013631786536135294,0.0011778318432163885
2013,Switzerland,7217,3,0.00041568518775114314,0.00014138031953658424,0.001221543776888797
2013,Taiwan,7467,1,0.00013392259274139549,2.3641017264450963e-05,0.0007582600380440131
2013,Turkey,7606,5,0.0006573757559821193,0.0002808232861770787,0.0015380659634340623
2013,UNKNOWN,66202,66,0.0009969487326666868,0.000783773146864252,0.0012680315855804832
2013,United Arab Emirates,252,0,0.0,0.0,0.0150149973284291
2013,United Kingdom,38852,38,0.0009780706269947492,0.0007127066387945696,0.0013421056062396773
2013,United States,141551,154,0.001087947100338394,0.0009292206935069264,0.0012737520597168555
2014,Australia,14271,13,0.0009109382664144068,0.0005324549950513763,0.0015580381923356208
2014,Austria,3095,1,0.00032310177705977385,5.703767445088578e-05,0.0018280083655995696
2014,Belgium,4532,5,0.0011032656663724624,0.00047133832734598015,0.0025802363245363336
2014,Brazil,12077,4,0.00033120808147718805,0.00012880765514023632,0.0008513772815678121
2014,Canada,18883,15,0.0007943653021236033,0.00048147348454543237,0.0013103273782128664
2014,China,74756,20,0.0002675370538819627,0.00017320357082990556,0.00041322703101724976
2014,Czechia,2054,2,0.0009737098344693282,0.00026706698227896937,0.003543459230555668
2014,Denmark,5027,2,0.00039785160135269546,0.00010911204024047455,0.0014495653470076387
2014,Finland,2795,0,0.0,0.0,0.0013725174781113695
2014,France,19352,17,0.000878462174452253,0.000548564145547179,0.00140647660539105
2014,Germany,32629,20,0.0006129516687609182,0.00039684409811742254,0.0009466324997147815
2014,Greece,2552,5,0.001959247648902821,0.0008371548228468155,0.004578462320745804
2014,Hong Kong,787,0,0.0,0.0,0.004857432267679192
2014,India,21816,24,0.0011001100110011,0.0007394123955603636,0.0016364737408504563
2014,Iran,7658,5,0.0006529119874640898,0.00027891620257388674,0.0015276284636250134
2014,Ireland,2068,0,0.0,1.0842021724855044e-19,0.0018541277877896648
2014,Israel,4076,6,0.0014720314033366045,0.0006748143565510772,0.0032080470194576875
2014,Italy,20905,8,0.00038268356852427647,0.00019392759751908699,0.0007550230585835599
2014,Japan,31201,5,0.00016025127399762828,6.845164647610621e-05,0.0003751160235907305
2014,Mexico,2670,2,0.000749063670411985,0.0002054443166902586,0.0027272122904642374
2014,Netherlands,12350,15,0.0012145748987854252,0.0007362131275556027,0.0020031338952711457
2014,New Zealand,2049,0,0.0,0.0,0.0018712886005824078
2014,Norway,3084,2,0.0006485084306095979,0.00017786242125874857,0.0023616004771016257
2014,Poland,5158,1,0.00019387359441644047,3.422426978778588e-05,0.0010974375348792448
2014,Portugal,2995,2,0.000667779632721202,0.00018314836688377526,0.002431681035860913
2014,Russia,2376,1,0.00042087542087542086,7.429871013800785e-05,0.0023802592601180443
2014,Saudi Arabia,1889,2,0.0010587612493382743,0.00029039855622221074,0.0038522932599109935
2014,Singapore,2725,3,0.0011009174311926607,0.00037448033526202556,0.003231980123949572
2014,South Africa,1900,2,0.0010526315789473684,0.0002887170248522168,0.0038300391795385623
2014,South Korea,19807,1,5.0487201494421164e-05,8.912286367735323e-06,0.0002859494353232048
2014,Spain,15130,13,0.0008592200925313946,0.0005022210814144311,0.001469615276320185
2014,Sweden,7258,6,0.0008266740148801323,0.0003789254526760913,0.0018025403519032806
2014,Switzerland,6534,5,0.0007652280379553107,0.00032690257564395374,0.0017902271999671647
2014,Taiwan,6732,1,0.00014854426619132502,2.622219174659658e-05,0.0008409981631868825
2014,Turkey,8073,1,0.0001238696890870804,2.186637639582466e-05,0.000701369166913582
2014,UNKNOWN,108437,113,0.0010420797329324862,0.0008669103832946837,0.001252599717592666
2014,United Arab Emirates,227,0,0.0,0.0,0.016641113083928197
2014,United Kingdom,45353,44,0.0009701673538685423,0.0007228220050179155,0.0013020425108253367
2014,United States,132920,136,0.0010231718326813122,0.0008651187910707841,0.0012100654331689943
2015,Australia,14181,13,0.0009167195543332629,0.0005358347064427883,0.0015679222447593363
2015,Austria,2811,0,0.0,0.0,0.001364715873661866
2015,Belgium,4220,4,0.0009478672985781991,0.0003686668870850078,0.002434814004927517
2015,Brazil,11865,5,0.00042140750105351877,0.00018001310346882913,0.0009861882371352633
2015,Canada,18751,13,0.0006932963575275985,0.0004052270070843511,0.0011859066149308443
2015,China,87982,27,0.00030688095292218863,0.0002109254544249026,0.0004464696203015828
2015,Czechia,2021,1,0.0004948045522018803,8.73504938489868e-05,0.0027975463928911243
2015,Denmark,4748,3,0.0006318449873631002,0.00021490705868702992,0.0018561761005429006
2015,Finland,2575,1,0.0003883495145631068,6.855651485312498e-05,0.002196591969057719
2015,France,20560,19,0.000924124513618677,0.0005917204664785429,0.0014429897750141314
2015,Germany,34745,17,0.000489279032954382,0.000305517818397447,0.000783481331848709
2015,Greece,2223,2,0.000899685110211426,0.00024676078996795276,0.0032745760297834
2015,Hong Kong,690,2,0.002898550724637681,0.0007952473753676534,0.010506266422931555
2015,India,20216,21,0.001038781163434903,0.0006795568261975505,0.0015875954120657355
2015,Iran,7649,2,0.00026147208785462153,7.170800630963242e-05,0.0009529387033979143
2015,Ireland,1954,1,0.0005117707267144319,9.03458127933601e-05,0.0028932761727236533
2015,Israel,3964,5,0.0012613521695257316,0.0005388908273473469,0.0029495194240057978
2015,Italy,21014,14,0.0006662225183211193,0.0003969113885126487,0.0011180614445958153
2015,Japan,31781,6,0.00018879204556181367,8.652786898927364e-05,0.0004118687909788987
2015,Mexico,2761,1,0.0003621876131836291,6.393786854132829e-05,0.0020488266091679003
2015,Netherlands,12455,10,0.0008028904054596548,0.00043618527377078194,0.0014774323687279669
2015,New Zealand,2000,4,0.002,0.0007780273070510575,0.005131351785076866
2015,Norway,2789,1,0.00035855145213338117,6.329593966396805e-05,0.0020282867394189833
2015,Poland,5575,3,0.0005381165919282511,0.0001830246982595236,0.0015810438620925214
2015,Portugal,2707,3,0.0011082379017362395,0.0003769708775057934,0.003253436496068715
2015,Russia,2694,0,0.0,1.0842021724855044e-19,0.0014239008775457618
2015,Saudi Arabia,1861,0,0.0,0.0,0.0020599385553790846
2015,Singapore,2572,1,0.00038880248833592535,6.86364835257307e-05,0.0021991501462339047
2015,South Africa,1911,5,0.0026164311878597592,0.0011180848637948582,0.006110429411856326
2015,South Korea,20875,5,0.00023952095808383233,0.00010231323846538281,0.0005606286612560942
2015,Spain,15031,7,0.00046570421129665357,0.00022560904696285455,0.000961065177009546
2015,Sweden,7150,3,0.0004195804195804196,0.00014270523522566015,0.0012329834597704522
2015,Switzerland,6155,2,0.0003249390739236393,8.911453752462014e-05,0.0011840890143322937
2015,Taiwan,6393,1,0.00015642108556233381,2.7612696174933828e-05,0.0008855659183488412
2015,Turkey,8486,6,0.0007070469007777516,0.0003240849517874381,0.0015418461021117274
2015,UNKNOWN,97908,111,0.001133717367324427,0.000941599583486482,0.0013649800442256316
2015,United Arab Emirates,270,1,0.003703703703703704,0.0006540941063273003,0.02067744146849227
2015,United Kingdom,51547,50,0.0009699885541350612,0.0007358926707921641,0.0012784577429376227
2015,United States,147602,151,0.0010230213682741426,0.0008724052080394416,0.0011996093938082656
2016,Australia,14881,13,0.0008735972044889457,0.000510625745360224,0.001494196335093324
2016,Austria,2778,2,0.0007199424046076314,0.00019745638213676336,0.002621345097663726
2016,Belgium,4198,0,0.0,0.0,0.0009142322142188309
2016,Brazil,13377,5,0.00037377588397996563,0.00015966494921909082,0.0008747586977010953
2016,Canada,19500,15,0.0007692307692307692,0.0004662374267197147,0.0012688801854770961
2016,China,98023,39,0.00039786580700447856,0.00029107718896971156,0.0005438110681927335
2016,Czechia,2253,3,0.0013315579227696406,0.0004529508907447487,0.003907771384286813
2016,Denmark,4852,0,0.0,0.0,0.0007911005442148588
2016,Finland,2629,0,0.0,0.0,0.001459054364182945
2016,France,22013,13,0.000590560123563349,0.00034517293885840463,0.0010102194264138005
2016,Germany,36859,24,0.0006511299818226213,0.00043761538925544025,0.0009687183812599439
2016,Greece,2219,1,0.0004506534474988734,7.955582915509683e-05,0.002548368352083295
2016,Hong Kong,691,0,0.0,0.0,0.005528540031583558
2016,India,21428,33,0.001540041067761807,0.0010968486546300911,0.0021619221306469483
2016,Iran,8800,7,0.0007954545454545455,0.000385377023597538,0.0016411768283938004
2016,Ireland,1947,5,0.0025680534155110425,0.0010974023753182473,0.00599771996694602
2016,Israel,4317,6,0.001389854065323141,0.000637133380771741,0.0030291568480342477
2016,Italy,22803,9,0.0003946849098802789,0.0002076647598749533,0.0007500065976486375
2016,Japan,33538,9,0.0002683523167750015,0.00014119153703006144,0.0005099789971670213
2016,Mexico,3039,1,0.0003290556103981573,5.808875692699274e-05,0.0018616493890617515
2016,Netherlands,12865,4,0.00031092110376991836,0.00012091757871125032,0.0007992475238417561
2016,New Zealand,1853,0,0.0,0.0,0.002068813577188162
2016,Norway,3010,2,0.000664451827242525,0.0001822355726255817,0.0024195797278257106
2016,Poland,6146,5,0.0008135372600065083,0.0003475429758703619,0.0019031587557720648
2016,Portugal,2757,3,0.001088139281828074,0.00037013301723196187,0.0031945261518961155
2016,Russia,3006,0,0.0,1.0842021724855044e-19,0.0012762993909317976
2016,Saudi Arabia,1985,2,0.0010075566750629723,0.0002763518806554292,0.003666375070211638
2016,Singapore,2580,3,0.0011627906976744186,0.0003955308117371207,0.0034133169746072946
2016,South Africa,2237,2,0.000894054537326777,0.00024521625098378663,0.003254120478005918
2016,South Korea,21925,7,0.0003192702394526796,0.00015466572475602365,0.0006589412710443655
2016,Spain,15767,8,0.0005073888501300184,0.000257128199339873,0.0010009821476889924
2016,Sweden,7510,2,0.0002663115845539281,7.303528028352349e-05,0.0009705665662112322
2016,Switzerland,6375,2,0.00031372549019607844,8.60390615852498e-05,0.0011432529456413786
2016,Taiwan,6453,4,0.0006198667286533395,0.00024107963887532672,0.0015928602055849245
2016,Turkey,9364,2,0.00021358393848782572,5.85743738882952e-05,0.0007784870617864794
2016,UNKNOWN,97929,126,0.0012866464479367706,0.0010808489443769186,0.0015315684531951887
2016,United Arab Emirates,255,0,0.0,8.673617379884035e-19,0.014840971914608158
2016,United Kingdom,57134,70,0.0012251899044351876,0.0009699416100050989,0.0015475048868906726
2016,United States,164931,169,0.001024670922992039,0.0008814506622216731,0.001191134219160359
2017,Australia,14917,23,0.0015418649862572902,0.0010276860296843447,0.002312705928654543
2017,Austria,2911,2,0.0006870491240123669,0.00018843387507588654,0.002501749770063659
2017,Belgium,4067,3,0.0007376444553725104,0.0002508966808954915,0.0021666523492613237
2017,Brazil,14034,9,0.0006412997007268063,0.00033743553987783425,0.0012184631276462967
2017,Canada,20014,19,0.0009493354651743779,0.0006078652886735087,0.0014823430340753477
2017,China,108221,41,0.0003788543813123146,0.00027929868626248746,0.0005138783483590565
2017,Czechia,2246,1,0.0004452359750667854,7.859940637237276e-05,0.0025177874624855157
2017,Denmark,4904,0,0.0,5.421010862427522e-20,0.0007827186050987861
2017,Finland,2476,1,0.0004038772213247173,7.129780471597995e-05,0.0022842797262250794
2017,France,22254,20,0.0008987148377819717,0.00058187917120876,0.0013878292976832191
2017,Germany,37634,25,0.0006642929266089174,0.000450016506984007,0.0009804974846220659
2017,Greece,2388,4,0.0016750418760469012,0.000651577890483775,0.00429919289619395
2017,Hong Kong,754,1,0.001326259946949602,0.00023415582305508394,0.007473866419201551
2017,India,21518,31,0.001440654335904824,0.0010151599565871479,0.002044125604393932
2017,Iran,9304,3,0.00032244196044711954,0.0001096652869343651,0.0009476645853280961
2017,Ireland,2012,4,0.0019880715705765406,0.0007733854047846109,0.005100816045373878
2017,Israel,4324,6,0.0013876040703052729,0.0006361016998989476,0.003024258544676834
2017,Italy,23466,16,0.0006818375522031876,0.00041975627874434415,0.001107372009854461
2017,Japan,34955,9,0.0002574738950078673,0.0001354676970999085,0.0004893086944868089
2017,Mexico,3225,2,0.00062015503875969,0.0001700853572551384,0.0022584819541786507
2017,Netherlands,12724,13,0.0010216912920465262,0.000597201690861674,0.001747379589258946
2017,New Zealand,1867,0,0.0,0.0,0.002053332099618763
2017,Norway,3193,5,0.0015659254619480112,0.0006690494481872693,0.0036606800673327786
2017,Poland,6405,3,0.000468384074941452,0.00015930535105034905,0.0013763011831304912
2017,Portugal,2846,1,0.00035137034434293746,6.202818660344125e-05,0.0019877205117369246
2017,Russia,3219,2,0.0006213109661385523,0.00017040241572387682,0.002262686186643638
2017,Saudi Arabia,2225,1,0.00044943820224719103,7.93412846671511e-05,0.0025415085732607917
2017,Singapore,2599,3,0.0011542901115813775,0.0003926387228179334,0.0033884055614363732
2017,South Africa,2313,2,0.0008646779074794639,0.00023715790546437968,0.0031473890996144838
2017,South Korea,21924,12,0.0005473453749315818,0.0003131429039210641,0.0009565424352847526
2017,Spain,16517,10,0.0006054368226675546,0.00032890446391575264,0.0011142096099115736
2017,Sweden,7612,4,0.0005254860746190226,0.00020436965028335595,0.001350476112292138
2017,Switzerland,6438,2,0.00031065548306927616,8.519707277843515e-05,0.0011320726894192919
2017,Taiwan,6212,3,0.0004829362524146813,0.0001642551933064573,0.0014190314599797907
2017,Turkey,7951,4,0.0005030813734121495,0.0001956553656504719,0.0012929297786283965
2017,UNKNOWN,97226,118,0.0012136671260773867,0.0010136443451844205,0.0014531030568698453
2017,United Arab Emirates,305,0,0.0,8.673617379884035e-19,0.012438287383315278
2017,United Kingdom,57680,72,0.0012482662968099861,0.0009914327748198853,0.0015715286209851275
2017,United States,173067,207,0.001196068574598277,0.0010439265714328738,0.0013703533575181418
2018,Australia,16176,23,0.0014218595450049456,0.0009476846468240187,0.002132781805677731
2018,Austria,2956,0,0.0,0.0,0.0012978596570590297
2018,Belgium,4186,3,0.000716674629718108,0.00024376331014681527,0.0021051224215496243
2018,Brazil,15755,12,0.0007616629641383687,0.0004357711360136607,0.001330948764903321
2018,Canada,21253,16,0.0007528348938973321,0.00046346884293013913,0.0012226451966428204
2018,China,130757,59,0.00045121867280528,0.00034985472723149906,0.0005819338530604419
2018,Czechia,2337,1,0.0004278990158322636,7.553867715304327e-05,0.002419913887001826
2018,Denmark,4895,6,0.0012257405515832482,0.0005618851685608923,0.0026718301810490673
2018,Finland,2705,2,0.0007393715341959334,0.00020278576519172794,0.0026919790041380863
2018,France,22685,11,0.000484901917566674,0.0002707916395201149,0.0008681584857031276
2018,Germany,38652,30,0.000776156473144986,0.0005437520219858962,0.001107782556266738
2018,Greece,2591,1,0.00038595137012736397,6.813314296896388e-05,0.002183048254197766
2018,Hong Kong,767,1,0.001303780964797914,0.0002301864406625666,0.007347842418385751
2018,India,21484,45,0.002094582014522435,0.0015658607272072567,0.0028013279920753153
2018,Iran,10257,7,0.0006824607585063859,0.00033062818611110083,0.0014081628177550376
2018,Ireland,2136,7,0.0032771535580524347,0.001588359512858531,0.0067493884764373135
2018,Israel,4514,8,0.0017722640673460345,0.000898314509911729,0.003493486088127274
2018,Italy,25121,23,0.0009155686477449146,0.0006101950831634958,0.001373557089059508
2018,Japan,36761,8,0.00021762193629117814,0.00011027843086199298,0.0004294072588728045
2018,Mexico,3729,2,0.0005363368195226602,0.00014709522494198819,0.0019535722979619865
2018,Netherlands,13258,14,0.0010559662090813093,0.000629143673989897,0.0017718395468972587
2018,New Zealand,1963,1,0.0005094243504839531,8.993156750388949e-05,0.0028800377681011406
2018,Norway,3267,1,0.00030609121518212427,5.403465912546461e-05,0.0017318846201294432
2018,Poland,7425,8,0.0010774410774410774,0.0005460638267172956,0.0021248046970866697
2018,Portugal,3180,8,0.0025157232704402514,0.0012753121090101655,0.004956612148940627
2018,Russia,4005,2,0.0004993757802746567,0.0001369575346616969,0.0018190836062121794
2018,Saudi Arabia,2829,0,0.0,0.0,0.0013560444086035497
